Storm_ID,Year,Storm_Name,Basin,Date,Time_UTC,Latitude,Longitude,Max_Sustained_Wind_kt,Wind_Speed_kmh,Central_Pressure_hPa,IMD_Grade,Landfall_District,Landfall_State,Rainfall_mm,Affected_Areas,Number_of_Deaths,Numbers_of_Missing
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-13,00:00,10.37,64.9,22.6,41.8,1001.4,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-13,06:00,10.55,64.86,22.9,42.3,1001.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-13,12:00,10.76,64.85,23.1,42.8,1000.7,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-13,18:00,10.94,64.91,23.3,43.2,1000.4,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-14,00:00,11.14,64.98,23.6,43.7,1000.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-14,06:00,11.29,65.01,23.9,44.2,999.8,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-14,12:00,11.46,64.99,24.1,44.6,999.5,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-14,18:00,11.64,65.01,24.4,45.2,999.2,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-15,00:00,11.8,65.04,24.7,45.7,998.9,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-15,06:00,11.96,65.09,24.9,46.1,998.5,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-15,12:00,12.2,65.15,25.1,46.5,998.2,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-15,18:00,12.39,65.15,25.4,47.0,997.9,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-16,00:00,12.57,65.14,25.7,47.6,997.6,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-16,06:00,12.73,65.2,26.0,48.1,997.4,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-16,12:00,12.92,65.19,25.1,46.4,999.9,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-16,18:00,13.09,65.17,23.9,44.2,1002.4,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-17,00:00,13.28,65.22,22.6,41.8,1004.9,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-17,06:00,13.52,65.2,21.9,40.5,1007.4,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-17,12:00,13.73,65.22,21.0,38.9,1008.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-17,18:00,13.95,65.23,20.2,37.5,1008.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-18,00:00,14.13,65.17,19.4,36.0,1008.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-18,06:00,14.37,65.18,18.4,34.1,1008.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-18,12:00,14.53,65.18,17.1,31.6,1008.0,D (Depression),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-07-UNNA,1998,Unnamed-34,ARB,1998-11-18,18:00,14.69,65.22,15.7,29.1,1008.0,L (Low),Porbandar,Gujarat,127,Coastal Porbandar,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-03,00:00,6.7,91.42,21.4,39.6,1003.1,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-03,06:00,6.79,91.44,22.7,42.1,1002.4,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-03,12:00,6.86,91.38,24.3,45.0,1001.7,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-03,18:00,6.95,91.36,25.3,46.9,1000.9,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-04,00:00,7.02,91.33,26.3,48.8,1000.1,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-04,06:00,7.04,91.33,27.5,51.0,999.1,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-04,12:00,7.11,91.29,28.6,53.0,998.4,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-04,18:00,7.15,91.27,29.9,55.5,997.7,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-05,00:00,7.22,91.27,31.3,58.0,996.9,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-05,06:00,7.34,91.23,32.7,60.6,996.0,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-05,12:00,7.38,91.23,33.8,62.6,995.2,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-05,18:00,7.47,91.17,35.1,65.0,994.4,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-06,00:00,7.51,91.16,36.5,67.6,993.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-06,06:00,7.58,91.09,37.8,70.0,992.8,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-06,12:00,7.66,91.08,39.2,72.7,991.9,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-06,18:00,7.77,91.06,40.5,74.9,990.9,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-07,00:00,7.81,91.05,41.6,77.1,990.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-07,06:00,7.88,91.08,42.8,79.2,989.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-07,12:00,7.96,91.09,44.2,81.9,988.4,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-07,18:00,8.07,91.04,45.4,84.1,987.5,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-08,00:00,8.12,90.98,46.6,86.4,986.5,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-08,06:00,8.2,90.9,47.6,88.2,985.7,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-08,12:00,8.29,90.88,49.1,91.0,984.8,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-08,18:00,8.34,90.87,50.3,93.2,983.8,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-09,00:00,8.42,90.86,51.0,94.5,983.1,SCS (Severe Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-09,06:00,8.49,90.86,47.5,87.9,985.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-09,12:00,8.57,90.83,41.4,76.7,988.1,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-09,18:00,8.65,90.83,35.5,65.7,990.6,CS (Cyclonic Storm),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-10,00:00,8.71,90.83,32.6,60.3,993.1,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-10,06:00,8.78,90.77,29.0,53.7,995.6,DD (Deep Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-10,12:00,8.86,90.67,25.5,47.2,998.1,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-10,18:00,8.95,90.65,20.9,38.8,1000.6,D (Depression),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-11,00:00,9.04,90.62,16.5,30.5,1003.1,L (Low),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-11,06:00,9.07,90.53,15.0,27.8,1005.6,L (Low),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-11,12:00,9.15,90.54,15.0,27.8,1008.0,L (Low),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-11,18:00,9.22,90.5,15.0,27.8,1008.0,L (Low),None,Ocean,0,None,0,0
NIO-1998-08-UNNA,1998,Unnamed-35,BOB,1998-05-12,00:00,9.26,90.46,15.0,27.8,1008.0,L (Low),None,Ocean,0,None,0,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-13,00:00,13.7,86.13,22.0,40.8,1002.6,D (Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-13,06:00,13.82,86.04,24.2,44.8,1001.1,D (Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-13,12:00,13.95,85.97,26.8,49.5,999.6,D (Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-13,18:00,14.08,85.93,28.7,53.1,998.3,DD (Deep Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-14,00:00,14.15,85.79,31.3,57.9,996.8,DD (Deep Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-14,06:00,14.34,85.69,33.5,62.1,995.6,DD (Deep Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-14,12:00,14.43,85.61,36.1,66.8,994.3,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-14,18:00,14.57,85.55,38.1,70.6,992.9,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-15,00:00,14.67,85.49,40.3,74.6,991.5,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-15,06:00,14.83,85.36,42.2,78.2,990.2,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-15,12:00,14.96,85.27,44.0,81.5,988.8,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-15,18:00,15.06,85.2,45.8,84.8,987.6,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-16,00:00,15.18,85.13,47.8,88.6,986.2,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-16,06:00,15.28,85.1,50.5,93.5,984.8,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-16,12:00,15.41,85.06,52.6,97.4,983.6,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-16,18:00,15.55,85.03,54.7,101.3,982.1,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-17,00:00,15.75,85.0,56.9,105.4,980.9,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-17,06:00,15.89,85.08,58.8,108.8,979.6,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-17,12:00,16.02,85.12,60.6,112.2,978.5,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-17,18:00,16.12,85.15,62.5,115.7,977.1,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-18,00:00,16.23,85.27,56.9,105.5,979.6,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-18,06:00,16.31,85.39,50.8,94.1,982.1,SCS (Severe Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-18,12:00,16.39,85.49,42.0,77.7,984.6,CS (Cyclonic Storm),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-18,18:00,16.53,85.58,29.9,55.4,987.1,DD (Deep Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-19,00:00,16.69,85.68,22.5,41.6,989.6,D (Depression),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-19,06:00,16.79,85.82,15.0,27.8,992.1,L (Low),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-19,12:00,16.93,85.99,15.0,27.8,994.6,L (Low),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-19,18:00,17.09,86.14,15.0,27.8,997.1,L (Low),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1998-09-UNNA,1998,Unnamed-36,BOB,1998-12-20,00:00,17.25,86.29,15.0,27.8,999.6,L (Low),Cuddalore,Tamil Nadu,100,Coastal Cuddalore,7,0
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-16,00:00,11.0,96.0,23.4,43.3,1001.4,D (Depression),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-16,06:00,11.14,95.95,27.5,51.0,998.9,D (Depression),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-16,12:00,11.27,95.89,32.2,59.6,997.0,DD (Deep Depression),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-16,18:00,11.42,95.83,35.4,65.5,994.7,CS (Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-17,00:00,11.58,95.77,39.1,72.4,992.9,CS (Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-17,06:00,11.71,95.74,43.4,80.5,991.1,CS (Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-17,12:00,11.84,95.72,47.5,87.9,988.8,CS (Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-17,18:00,11.99,95.66,50.9,94.3,987.0,SCS (Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-18,00:00,12.12,95.63,54.3,100.6,984.5,SCS (Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-18,06:00,12.26,95.62,58.1,107.6,982.6,SCS (Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-18,12:00,12.36,95.62,61.9,114.6,980.0,SCS (Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-18,18:00,12.49,95.57,65.7,121.6,978.1,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-19,00:00,12.65,95.6,69.0,127.8,976.1,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-19,06:00,12.8,95.54,73.0,135.2,973.7,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-19,12:00,12.96,95.48,77.6,143.8,971.3,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-19,18:00,13.12,95.41,81.2,150.4,969.0,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-20,00:00,13.31,95.35,84.8,157.0,966.6,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-20,06:00,13.42,95.31,89.2,165.1,964.5,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-20,12:00,13.59,95.27,92.9,172.0,962.6,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-20,18:00,13.72,95.2,96.1,178.0,960.2,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-21,00:00,13.81,95.15,100.3,185.7,958.2,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-21,06:00,13.97,95.13,103.8,192.3,956.0,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-21,12:00,14.12,95.1,107.4,198.9,953.9,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-21,18:00,14.25,95.08,110.7,205.0,951.5,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-22,00:00,14.41,95.02,115.4,213.6,949.0,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-22,06:00,14.56,94.97,119.8,221.9,946.6,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-22,12:00,14.68,94.9,123.0,227.8,944.0,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-22,18:00,14.88,94.82,126.4,234.2,941.8,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-23,00:00,14.95,94.81,130.1,240.9,939.5,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-23,06:00,15.08,94.79,134.3,248.8,937.4,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-23,12:00,15.2,94.73,137.4,254.5,935.3,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-23,18:00,15.38,94.66,140.0,259.3,932.8,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-24,00:00,15.52,94.66,127.6,236.3,935.3,SUCS (Super Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-24,06:00,15.63,94.73,116.8,216.2,937.8,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-24,12:00,15.81,94.74,108.1,200.1,940.3,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-24,18:00,15.95,94.85,95.2,176.2,942.8,ESCS (Extremely Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-25,00:00,16.1,94.85,82.5,152.7,945.3,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-25,06:00,16.27,94.92,71.9,133.1,947.8,VSCS (Very Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-25,12:00,16.42,94.96,54.9,101.7,950.3,SCS (Severe Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-25,18:00,16.61,95.04,39.7,73.6,952.8,CS (Cyclonic Storm),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
NIO-1999-01-ODIS,1999,Odisha Super Cyclone,BOB,1999-10-26,00:00,16.74,95.14,30.8,57.1,955.3,DD (Deep Depression),Jagatsinghpur,Odisha,1000,"Jagatsinghpur, Cuttack, Kendrapara",9885,8119
